customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C05295,Male,0,No,Yes,62,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),64.9,3902.51,No
C05296,Male,0,Yes,Yes,44,Yes,No phone service,DSL,Yes,No internet service,No,No,No,No internet service,Month-to-month,No,Mailed check,100.57,3887.76,No
C05297,Male,0,No,No,6,Yes,No,DSL,No,Yes,No,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,69.29,408.39,No
C05298,Female,0,No,Yes,26,Yes,No phone service,DSL,No,Yes,Yes,Yes,No,No internet service,Month-to-month,No,Mailed check,68.08,1721.89,No
C05299,Male,0,Yes,No,9,No,No,No,No,No,No,Yes,No,No internet service,Two year,No,Credit card (automatic),111.97,926.16,No
C05300,Female,1,No,Yes,33,Yes,No,DSL,Yes,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),107.89,3906.47,No
C05301,Female,0,No,Yes,35,Yes,No,No,No internet service,Yes,No,No,No,No internet service,Month-to-month,Yes,Electronic check,97.37,3627.99,No
C05302,Female,0,No,No,24,Yes,No,DSL,No,No internet service,Yes,Yes,No internet service,No,One year,No,Bank transfer (automatic),47.92,1178.69,No
C05303,Male,1,No,Yes,5,No,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,73.05,351.08,Yes
C05304,Male,0,Yes,No,23,Yes,No phone service,No,Yes,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),40.61,876.7,No
C05305,Female,0,Yes,No,17,Yes,Yes,No,No,No internet service,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),62.84,913.88,No
C05306,Female,0,Yes,Yes,5,Yes,No,DSL,Yes,No,Yes,No,No internet service,Yes,Two year,No,Bank transfer (automatic),66.91,298.33,No
C05307,Male,0,Yes,No,28,Yes,No phone service,DSL,No internet service,Yes,No,No,No internet service,No,One year,No,Bank transfer (automatic),102.0,2947.93,Yes
C05308,Male,0,No,No,24,Yes,No phone service,Fiber optic,Yes,No,No internet service,No,Yes,Yes,One year,Yes,Mailed check,108.5,2437.67,Yes
C05309,Male,0,Yes,No,54,Yes,No phone service,DSL,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,59.88,3442.67,No
C05310,Male,0,Yes,Yes,45,Yes,No phone service,No,No internet service,No,No internet service,No,No internet service,No,Month-to-month,Yes,Electronic check,19.79,751.96,No
C05311,Male,0,Yes,No,23,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No internet service,No internet service,One year,No,Electronic check,105.04,2301.17,No
C05312,Female,0,No,Yes,25,Yes,No,Fiber optic,Yes,No,No internet service,No,Yes,Yes,Two year,No,Mailed check,35.6,884.74,No
C05313,Female,0,No,No,27,Yes,Yes,DSL,No internet service,No internet service,Yes,No,No internet service,No internet service,One year,No,Bank transfer (automatic),80.81,2083.8,No
C05314,Female,0,Yes,No,2,Yes,No,DSL,No,No internet service,No internet service,No,No,No,Two year,No,Credit card (automatic),20.52,43.78,No
C05315,Male,0,No,No,37,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,No,No,One year,No,Credit card (automatic),58.35,2368.09,No
C05316,Female,0,No,No,60,Yes,Yes,DSL,Yes,No internet service,Yes,No,No internet service,Yes,Month-to-month,No,Mailed check,117.58,5889.0,No
C05317,Male,0,Yes,No,50,No,No,Fiber optic,Yes,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),28.17,1181.71,No
C05318,Female,0,Yes,No,47,Yes,Yes,No,No internet service,No,No,No,No,No internet service,Month-to-month,No,Mailed check,60.79,2397.41,No
C05319,Male,0,Yes,Yes,20,Yes,No,DSL,No,No,No,No,No,Yes,Two year,No,Mailed check,49.02,984.67,No
C05320,Female,0,No,Yes,53,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No,No,Month-to-month,No,Electronic check,109.41,5287.3,No
C05321,Female,0,Yes,Yes,55,Yes,No phone service,No,Yes,Yes,No internet service,No,Yes,No,Two year,Yes,Mailed check,105.8,5935.35,No
C05322,Male,0,No,No,58,Yes,Yes,Fiber optic,No,No,No,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),42.01,2245.65,No
C05323,Male,1,No,Yes,71,Yes,No,No,No internet service,No,No,Yes,No,Yes,One year,Yes,Electronic check,26.2,1838.4,No
C05324,Female,0,Yes,No,50,Yes,No,DSL,Yes,Yes,No internet service,No internet service,No,Yes,Month-to-month,No,Mailed check,81.34,4192.9,No
C05325,Female,0,No,Yes,19,Yes,Yes,DSL,Yes,No internet service,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,51.97,952.34,No
C05326,Male,0,No,No,58,Yes,No phone service,DSL,No internet service,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,85.88,4791.02,No
C05327,Male,0,Yes,Yes,70,Yes,No,No,Yes,Yes,No,No internet service,No,No,Month-to-month,No,Mailed check,21.24,1228.8,No
C05328,Male,1,No,Yes,8,Yes,No phone service,DSL,No internet service,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),31.47,232.43,No
C05329,Female,1,No,Yes,0,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,No,No internet service,Month-to-month,No,Mailed check,87.32,0.0,No
C05330,Female,0,No,Yes,28,Yes,Yes,No,No,Yes,No,No internet service,Yes,No internet service,One year,No,Credit card (automatic),39.45,1036.77,No
C05331,Male,0,No,No,62,Yes,Yes,No,No internet service,No,Yes,No internet service,No internet service,Yes,Two year,Yes,Mailed check,104.62,6942.01,No
C05332,Female,0,No,No,71,Yes,No phone service,No,No internet service,No,Yes,No internet service,Yes,No,One year,No,Bank transfer (automatic),23.92,1820.53,No
C05333,Male,0,No,No,55,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,Yes,Two year,No,Credit card (automatic),39.76,2288.65,No
C05334,Female,0,Yes,Yes,67,No,Yes,Fiber optic,No,No internet service,No,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,118.85,7266.9,No
C05335,Male,0,Yes,No,34,Yes,Yes,Fiber optic,No,No,No internet service,Yes,No internet service,No,Two year,No,Bank transfer (automatic),61.74,2131.05,No
C05336,Male,0,Yes,No,2,No,Yes,Fiber optic,Yes,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),89.0,163.51,No
C05337,Female,0,Yes,Yes,6,Yes,No phone service,DSL,No internet service,No,No,No internet service,No,No internet service,Two year,No,Mailed check,36.45,190.22,No
C05338,Male,0,No,Yes,26,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),79.6,1868.58,No
C05339,Male,0,Yes,Yes,0,Yes,No phone service,DSL,Yes,Yes,No internet service,No,No internet service,Yes,One year,Yes,Mailed check,91.34,0.0,No
C05340,Female,0,Yes,Yes,70,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),49.76,3133.25,No
C05341,Female,0,Yes,No,43,Yes,No phone service,DSL,No,No,No internet service,Yes,Yes,Yes,Month-to-month,No,Electronic check,101.72,4103.75,No
C05342,Female,0,Yes,Yes,40,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),78.95,3431.62,No
C05343,Female,0,Yes,No,41,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No,Yes,Yes,Two year,No,Bank transfer (automatic),57.3,2100.33,No
C05344,Male,0,Yes,Yes,32,Yes,No phone service,DSL,No internet service,Yes,Yes,Yes,No,No internet service,Month-to-month,No,Electronic check,74.32,2546.47,No
C05345,Male,0,Yes,Yes,49,Yes,No,DSL,Yes,No internet service,Yes,No,No,No internet service,One year,Yes,Mailed check,76.25,3245.52,No
C05346,Male,0,Yes,Yes,62,Yes,No phone service,DSL,No internet service,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,34.72,1845.44,No
C05347,Male,0,Yes,Yes,36,Yes,Yes,No,No internet service,No internet service,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),58.68,2018.89,No
C05348,Male,0,Yes,No,58,Yes,No,No,No internet service,No,Yes,No internet service,Yes,No,One year,No,Electronic check,52.69,3061.38,No
C05349,Female,0,Yes,Yes,47,No,Yes,DSL,Yes,No internet service,No,Yes,No,No,Month-to-month,No,Electronic check,58.49,2235.79,No
C05350,Female,0,No,Yes,4,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,Yes,No,One year,Yes,Credit card (automatic),94.87,328.75,No
C05351,Male,0,Yes,No,47,No,No phone service,Fiber optic,No internet service,No,No internet service,No,No,No,One year,Yes,Bank transfer (automatic),66.74,2938.24,No
C05352,Female,0,No,Yes,2,Yes,No,Fiber optic,No,No internet service,No,No internet service,No,No internet service,Two year,No,Mailed check,112.97,203.19,No
C05353,Female,0,Yes,No,46,Yes,No phone service,DSL,No,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),47.66,2222.58,No
C05354,Female,0,Yes,No,61,Yes,No phone service,No,No internet service,No,No,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),59.99,3488.67,No
C05355,Female,1,No,No,13,Yes,Yes,No,No,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),97.48,1074.76,No
C05356,Female,0,No,Yes,62,No,No,DSL,Yes,No internet service,No,Yes,No internet service,Yes,Two year,Yes,Bank transfer (automatic),73.15,4845.24,No
C05357,Male,0,No,No,60,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,Two year,Yes,Credit card (automatic),73.25,3902.2,No
C05358,Female,0,No,Yes,30,Yes,No phone service,DSL,Yes,Yes,No,Yes,Yes,No internet service,Month-to-month,No,Electronic check,23.39,715.27,Yes
C05359,Male,0,No,No,16,No,Yes,Fiber optic,No,No internet service,No internet service,No internet service,No,No internet service,Two year,Yes,Bank transfer (automatic),58.26,963.83,No
C05360,Male,0,No,No,23,Yes,Yes,No,No,Yes,Yes,No internet service,No,No internet service,Two year,No,Mailed check,45.34,1135.58,No
C05361,Male,1,No,Yes,22,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),118.93,2484.47,No
C05362,Male,0,Yes,No,49,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,49.14,2371.14,No
C05363,Male,0,No,Yes,69,Yes,Yes,No,No,No internet service,No,No,No internet service,No internet service,Two year,Yes,Mailed check,107.33,6668.62,No
C05364,Female,0,No,No,26,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),86.3,2251.55,No
C05365,Male,0,No,Yes,14,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,52.43,689.26,No
C05366,Male,1,No,Yes,49,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,No,Credit card (automatic),72.9,3326.68,No
C05367,Male,0,Yes,No,35,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),102.89,3805.12,Yes
C05368,Female,0,No,No,7,Yes,No phone service,DSL,No,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,107.22,611.73,No
C05369,Female,0,No,Yes,2,Yes,No,DSL,Yes,No internet service,No,No,No,No internet service,Month-to-month,Yes,Electronic check,34.2,72.82,No
C05370,Female,1,No,No,61,Yes,Yes,No,No internet service,Yes,No,No internet service,No,No,Two year,No,Bank transfer (automatic),52.3,3367.75,No
C05371,Female,0,No,Yes,46,Yes,Yes,DSL,No,No,No,Yes,No internet service,No,Month-to-month,No,Electronic check,51.86,2270.84,No
C05372,Male,0,No,No,60,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,No,No internet service,One year,No,Mailed check,22.25,1264.33,No
C05373,Male,0,Yes,Yes,31,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,No,Credit card (automatic),78.42,2208.68,No
C05374,Male,0,Yes,Yes,12,Yes,Yes,No,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),104.34,1375.1,Yes
C05375,Male,0,Yes,No,0,Yes,No phone service,No,Yes,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,56.54,0.0,No
C05376,Male,0,No,Yes,33,Yes,Yes,No,No,No internet service,No,No internet service,Yes,No internet service,Two year,Yes,Bank transfer (automatic),92.74,2990.23,No
C05377,Female,0,No,Yes,61,Yes,No phone service,DSL,Yes,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,No,Electronic check,81.4,4987.77,No
C05378,Male,0,Yes,No,70,Yes,No,Fiber optic,No,No internet service,No internet service,No,No,No internet service,Month-to-month,No,Electronic check,55.94,4230.23,No
C05379,Female,0,Yes,No,30,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),32.25,1000.45,No
C05380,Male,0,Yes,Yes,63,Yes,No phone service,No,Yes,Yes,No internet service,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),89.64,5608.66,No
C05381,Female,0,Yes,No,24,Yes,No,DSL,Yes,No internet service,No,No internet service,No,No internet service,Month-to-month,No,Electronic check,104.31,2090.48,No
C05382,Female,1,Yes,Yes,37,Yes,No phone service,DSL,No internet service,No internet service,Yes,No,No internet service,No,One year,Yes,Bank transfer (automatic),87.27,2945.23,No
C05383,Female,0,Yes,Yes,13,Yes,Yes,DSL,Yes,Yes,No internet service,No,No,No,Two year,No,Bank transfer (automatic),19.81,216.75,No
C05384,Male,0,Yes,No,7,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,39.84,296.83,No
C05385,Female,0,Yes,No,53,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No,Month-to-month,No,Mailed check,25.02,1359.06,No
C05386,Male,0,Yes,No,1,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No internet service,Yes,Yes,Two year,No,Mailed check,75.61,77.67,No
C05387,Male,0,Yes,Yes,55,Yes,No,DSL,No internet service,Yes,No internet service,No internet service,Yes,No,Two year,No,Electronic check,94.4,5169.55,Yes
C05388,Female,0,Yes,No,60,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),29.17,1666.39,No
C05389,Female,0,No,Yes,21,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No internet service,Month-to-month,No,Mailed check,102.67,1821.86,No
C05390,Female,0,Yes,No,34,No,Yes,Fiber optic,No internet service,Yes,No internet service,No,Yes,No internet service,Two year,Yes,Electronic check,74.11,2265.02,No
C05391,Female,0,No,Yes,15,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),87.69,1106.31,No
C05392,Male,0,No,Yes,49,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,116.11,5788.81,No
C05393,Male,0,No,No,42,Yes,Yes,DSL,Yes,No internet service,No internet service,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),26.45,942.12,No
C05394,Male,0,No,Yes,16,Yes,Yes,No,No,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,109.02,1762.87,No
C05395,Female,0,No,Yes,57,Yes,No,DSL,No,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Mailed check,30.74,1765.63,No
C05396,Female,0,Yes,Yes,1,Yes,No,No,No,No,No,Yes,No internet service,No internet service,Two year,Yes,Credit card (automatic),57.69,54.1,No
C05397,Female,0,No,No,3,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),104.0,262.26,No
C05398,Female,0,Yes,Yes,38,Yes,No phone service,Fiber optic,No,No,No,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),109.53,3722.79,No
C05399,Male,0,Yes,No,5,No,No,DSL,No internet service,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,69.14,309.76,No
C05400,Male,0,Yes,Yes,68,Yes,No,No,No,No,No,No,No,No internet service,One year,Yes,Electronic check,78.0,5357.65,No
C05401,Male,0,Yes,Yes,68,No,Yes,DSL,Yes,No,Yes,No,Yes,No internet service,Two year,No,Electronic check,89.52,5077.61,No
C05402,Female,0,No,No,19,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.11,2034.61,No
C05403,Female,0,No,Yes,63,Yes,No phone service,No,Yes,No,Yes,No internet service,No internet service,No,One year,Yes,Credit card (automatic),30.27,1960.98,No
C05404,Female,0,No,Yes,15,Yes,No,DSL,Yes,No,No internet service,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),99.82,1281.53,No
C05405,Female,0,Yes,Yes,50,Yes,No,No,Yes,No internet service,No,Yes,No,Yes,Month-to-month,No,Mailed check,66.61,3382.95,No
C05406,Female,0,No,No,36,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),63.51,2287.63,No
C05407,Male,0,Yes,No,72,Yes,No phone service,Fiber optic,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),60.81,4485.31,No
C05408,Female,0,No,No,68,Yes,No,No,Yes,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),69.43,4044.59,No
C05409,Male,0,Yes,Yes,41,Yes,No phone service,Fiber optic,Yes,No internet service,No,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),113.45,3941.07,No
C05410,Female,0,Yes,No,56,Yes,No,Fiber optic,No internet service,No,No internet service,No,No,No,Month-to-month,No,Bank transfer (automatic),73.37,3578.47,No
C05411,Male,1,No,Yes,65,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No,No,No,One year,Yes,Electronic check,114.27,6757.3,No
C05412,Female,0,No,Yes,8,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No internet service,Yes,Month-to-month,No,Electronic check,36.21,300.72,No
C05413,Female,1,Yes,Yes,63,Yes,No,DSL,No internet service,Yes,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,91.14,5864.56,No
C05414,Male,0,No,No,21,Yes,Yes,DSL,No internet service,No,Yes,Yes,No,No internet service,One year,Yes,Credit card (automatic),100.04,2263.94,No
C05415,Female,0,Yes,No,33,Yes,No,DSL,No internet service,Yes,No,No,Yes,No internet service,Month-to-month,No,Electronic check,86.59,2336.24,No
C05416,Female,0,No,No,54,Yes,No phone service,DSL,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,Two year,Yes,Credit card (automatic),79.3,3440.61,No
C05417,Female,0,Yes,Yes,28,Yes,Yes,Fiber optic,No,No internet service,No,Yes,Yes,No,Two year,Yes,Mailed check,75.05,2121.87,No
C05418,Male,0,Yes,No,37,Yes,No,DSL,No internet service,Yes,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),104.95,3431.87,No
